Concelho,lat,lon,time,thetao,heatspot_lat,heatspot_lon,geometry,nome_praia,min,max,min2,max2
Castro Marim,37.17479000000003,-7.471979999999974,2026-08-15T20:00:00Z,21.7940005601849,37.16667,-7.47222233,"c(-7.47197999999997, 37.17479)",Cabeço (Castro Marim),19.678699669459775,23.788902019904086,17.623598494237616,25.844003195126245
Figueira da Foz,40.17509300000006,-8.896734999999978,2026-08-15T20:00:00Z,18.1430003867717,40.16667,-8.88888931,"c(-8.89673499999998, 40.1750930000001)",Cabo Mondego (Figueira da Foz),15.840720078731726,18.94298464644504,14.289587794875068,20.4941169303017
Matosinhos,41.22306000000003,-8.716109999999958,2026-08-15T20:00:00Z,18.0050003802171,41.22222,-8.72222233,"c(-8.71610999999996, 41.22306)",Cabo do Mundo (Matosinhos),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Madalena,38.55868000000004,-28.481429999999932,2026-08-15T20:00:00Z,26.4703311920166,36.83334,-28.58333,"c(-28.4814299999999, 38.55868)",Cais Mourato (Madalena),22.936463411570767,24.414407886891407,22.197491173910446,25.153380124551727
São Roque do Pico,38.45670000000007,-28.15155999999996,2026-08-15T20:00:00Z,26.2986793518066,36.83334,-28.16666,"c(-28.15156, 38.4567000000001)",Caisinho (São Roque do Pico),22.63485645402499,24.11478276917169,21.894893296451645,24.854745926745036
Lajes do Pico,38.43898400000006,-28.055579999999964,2026-08-15T20:00:00Z,26.2557430267334,36.83334,-28.08333,"c(-28.05558, 38.4389840000001)",Calhau (Lajes do Pico),22.350125269972068,23.922277022288675,21.564049393813765,24.70835289844698
Ribeira Brava,32.66167000000007,-17.037319999999966,2026-08-15T20:00:00Z,25.7870007498423,32.66667,-17.05556,"c(-17.03732, 32.6616700000001)",Calhau da Lapa (Ribeira Brava),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Santa Cruz,32.68452000000008,-16.793609999999944,2026-08-15T20:00:00Z,23.9340006618295,32.66667,-16.77778,"c(-16.7936099999999, 32.6845200000001)",Calhau das Gordas (Santa Cruz),23.00461762461801,24.1896307934762,22.41211104018892,24.782137377905293
Calheta,32.71911000000006,-17.174979999999948,2026-08-15T20:00:00Z,25.8490007527871,32.72222,-17.16667,"c(-17.1749799999999, 32.7191100000001)",Calheta (Calheta),23.079535405793948,24.209804970839876,22.514400623270983,24.77493975336284
Praia da Vitória,38.799750000000074,-27.245959999999968,2026-08-15T20:00:00Z,25.9327430725098,36.83334,-27.25,"c(-27.24596, 38.7997500000001)",Calheta dos Lagadores (Praia da Vitória),22.745957973308247,24.29979798727118,21.969037966326784,25.076717994252643
Ribeira Grande,37.82435000000004,-25.606319999999982,2026-08-15T20:00:00Z,25.3918952941895,36.83334,-25.58333,"c(-25.60632, 37.82435)",Calhetas (Ribeira Grande),22.79179811080628,24.220945542125005,22.077224395146914,24.93551925778437
Sesimbra,38.442378000000076,-9.099058999999954,2026-08-15T20:00:00Z,19.9810004740721,38.41667,-9.11111069,"c(-9.09905899999995, 38.4423780000001)",Califórnia (Sesimbra),15.969976482390367,18.343992588291247,14.782968429439926,19.53100064124169
Lagoa,37.71330000000006,-25.495649999999955,2026-08-15T20:00:00Z,25.3151931762695,36.83334,-25.5,"c(-25.49565, 37.7133000000001)",Caloura (Lagoa),22.99646581371498,24.111036874007457,22.439180283568742,24.668322404153695
Grândola,38.463108000000034,-8.87901299999993,2026-08-15T20:00:00Z,20.0420004769694,38.47222,-8.88888931,"c(-8.87901299999993, 38.463108)",Camarinhas (Grândola),15.507650787095532,18.043766523228886,14.239592919028855,19.311824391295563
Lagos,37.08736000000005,-8.668389999999931,2026-08-15T20:00:00Z,18.5160004044883,37.08333,-8.66666698,"c(-8.66838999999993, 37.08736)",Camilo (Lagos),16.214611793780296,19.951259663712538,14.346287858814174,21.819583598678662
Lagoa,37.10486000000003,-8.513999999999953,2026-08-15T20:00:00Z,19.1620004351716,37.11111,-8.52777767,"c(-8.51399999999995, 37.10486)",Caneiros (Lagoa),16.596992267869815,20.473014290038392,14.658981256785523,22.411025301122685
Vila Nova de Gaia,41.115279000000044,-8.664703999999972,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66470399999997, 41.115279)",Canide Norte (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila Nova de Gaia,41.11194000000006,-8.663609999999949,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66360999999995, 41.1119400000001)",Canide Sul (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Cascais,38.68024500000007,-9.337260999999955,2026-08-15T20:00:00Z,18.4040003991686,38.66667,-9.33333302,"c(-9.33726099999996, 38.6802450000001)",Carcavelos Nascente (Cascais),15.872097720551558,18.195747775221427,14.710272693216623,19.357572802556362
Cascais,38.678206000000046,-9.332131999999945,2026-08-15T20:00:00Z,18.4040003991686,38.66667,-9.33333302,"c(-9.33213199999994, 38.678206)",Carcavelos Poente (Cascais),15.872097720551558,18.195747775221427,14.710272693216623,19.357572802556362
Portimão,37.11871000000008,-8.554989999999975,2026-08-15T20:00:00Z,19.1350004338892,37.11111,-8.55555534,"c(-8.55498999999998, 37.1187100000001)",Careanos/Amado (Portimão),16.436623634888534,20.200940373744118,14.554465265460744,22.08309874317191
Porto,41.14881900000006,-8.67619099999996,2026-08-15T20:00:00Z,17.4650003545685,41.13889,-8.66666698,"c(-8.67619099999996, 41.1488190000001)",Carneiro (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Viana do Castelo,41.74139000000008,-8.877219999999966,2026-08-15T20:00:00Z,15.1750002457993,41.75,-8.88888931,"c(-8.87721999999997, 41.7413900000001)",Carreço (Viana do Castelo),14.620409070210219,17.59707139514641,13.132077907742122,19.085402557614508
Grândola,38.30580400000008,-8.778506999999934,2026-08-15T20:00:00Z,20.4240004951134,38.30556,-8.77777767,"c(-8.77850699999993, 38.3058040000001)",Carvalhal (Grândola),15.561059199849403,18.204619614904765,14.239278992321724,19.526399822432445
Odemira,37.49989100000005,-8.790683999999942,2026-08-15T20:00:00Z,19.1110004327493,37.5,-8.80555534,"c(-8.79068399999994, 37.499891)",Carvalhal (Odemira),15.339043827323035,18.938379264611246,13.53937610867893,20.73804698325535
Póvoa de Varzim,41.38078100000007,-8.770336999999927,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77033699999993, 41.3807810000001)",Carvalhido (Póvoa de Varzim),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Lagoa,37.09617000000003,-8.47226999999998,2026-08-15T20:00:00Z,19.213000437594,37.08333,-8.47222233,"c(-8.47226999999998, 37.09617)",Carvoeiro (Lagoa),16.596992267869815,20.473014290038392,14.658981256785523,22.411025301122685
Vila do Bispo,37.10015000000004,-8.945749999999975,2026-08-15T20:00:00Z,17.2270003432641,37.11111,-8.94444466,"c(-8.94574999999998, 37.10015)",Castelejo (Vila do Bispo),15.969403807984385,19.605559575464802,14.151325924244176,21.42363745920501
Albufeira,37.073270000000036,-8.298749999999927,2026-08-15T20:00:00Z,19.8400004673749,37.05556,-8.30555534,"c(-8.29874999999993, 37.07327)",Castelo (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Almada,38.61292100000003,-9.217213999999956,2026-08-15T20:00:00Z,18.3640003972687,38.61111,-9.22222233,"c(-9.21721399999996, 38.612921)",Castelo (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Horta,38.51840000000004,-28.72610999999995,2026-08-15T20:00:00Z,26.489990234375,36.83334,-28.75,"c(-28.7261099999999, 38.5184)",Castelo Branco (Horta),22.6388219853858,24.093112302987553,21.911676826584927,24.820257461788426
Porto,41.168060000000025,-8.690279999999973,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.69027999999997, 41.16806)",Castelo do Queijo (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Cascais,38.69802000000004,-9.273828999999978,2026-08-15T20:00:00Z,18.5550004063407,38.69444,-9.27777767,"c(-9.27382899999998, 38.69802)",Caxias (Cascais),16.71644353949093,18.642005465858286,15.753662576307248,19.60478642904197
Vila do Conde,41.35784700000005,-8.75641799999994,2026-08-15T20:00:00Z,16.9490003300598,41.36111,-8.75,"c(-8.75641799999994, 41.357847)",Caxinas (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Matosinhos,41.265280000000075,-8.728609999999946,2026-08-15T20:00:00Z,17.7020003658254,41.27778,-8.72222233,"c(-8.72860999999995, 41.2652800000001)",Central (Matosinhos),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Torres Vedras,39.13786200000004,-9.382425999999953,2026-08-15T20:00:00Z,16.8370003247401,39.13889,-9.38888931,"c(-9.38242599999995, 39.137862)",Centro-Santa Cruz (Torres Vedras),14.781596172436561,17.92649351162505,13.209147502842317,19.498942181219295
Esposende,41.554170000000056,-8.793889999999976,2026-08-15T20:00:00Z,15.5550002638483,41.55556,-8.80555534,"c(-8.79388999999998, 41.5541700000001)",Cepães (Esposende),15.233045357740636,18.029621938868893,13.83475706717651,19.427910229433017
Angra do Heroísmo,38.674720000000036,-27.328059999999937,2026-08-15T20:00:00Z,25.9255695343018,36.83334,-27.33333,"c(-27.3280599999999, 38.67472)",Cinco Ribeiras (Angra do Heroísmo),22.829025973710422,24.337007792388953,22.07503506437116,25.090998701728214
Lajes do Pico,38.39830200000006,-28.253597999999954,2026-08-15T20:00:00Z,26.3225173950195,36.83334,-28.25,"c(-28.253598, 38.3983020000001)",Clube Naval Das Lajes (Lajes do Pico),22.817959665246697,24.380615551497918,22.036631722121086,25.16194349462353
São Vicente,32.813150000000064,-17.032989999999927,2026-08-15T20:00:00Z,23.8450006576022,32.80556,-17.02778,"c(-17.0329899999999, 32.8131500000001)",Clube Naval de São Vicente (São Vicente),22.304608288917127,23.58611420519396,21.66385533077871,24.22686716333238
Funchal,32.63472000000007,-16.938889999999958,2026-08-15T20:00:00Z,25.905000755447,32.63889,-16.94444,"c(-16.93889, 32.6347200000001)",Clube Naval do Funchal (Funchal),23.135415648333833,24.281054044683138,22.562596450159184,24.853873242857787
Porto Moniz,32.82313000000005,-17.10251999999997,2026-08-15T20:00:00Z,23.7750006542774,32.83333,-17.11111,"c(-17.10252, 32.82313)",Clube Naval do Seixal (Porto Moniz),22.304608288917127,23.58611420519396,21.66385533077871,24.22686716333238
Póvoa de Varzim,41.438060000000064,-8.78138999999993,2026-08-15T20:00:00Z,16.0060002852697,41.44444,-8.77777767,"c(-8.78138999999993, 41.4380600000001)",Codixeira (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Albufeira,37.07363000000004,-8.293529999999976,2026-08-15T20:00:00Z,19.8400004673749,37.05556,-8.30555534,"c(-8.29352999999998, 37.07363)",Coelha (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Funchal,32.63397000000003,-16.94085999999993,2026-08-15T20:00:00Z,25.905000755447,32.63889,-16.94444,"c(-16.9408599999999, 32.63397)",Complexo Balnear Ponta Gorda-Poças do Governador (Funchal),23.135415648333833,24.281054044683138,22.562596450159184,24.853873242857787
Câmara de Lobos,32.645880000000034,-16.973209999999938,2026-08-15T20:00:00Z,25.905000755447,32.63889,-16.94444,"c(-16.9732099999999, 32.64588)",Complexo Balnear das Salinas (Câmara de Lobos),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Grândola,38.38144200000005,-8.802597999999932,2026-08-15T20:00:00Z,20.2590004872764,38.38889,-8.80555534,"c(-8.80259799999993, 38.381442)",Comporta (Grândola),15.561059199849403,18.204619614904765,14.239278992321724,19.526399822432445
Cascais,38.70004800000004,-9.41636399999993,2026-08-15T20:00:00Z,16.8320003245026,38.69444,-9.41666698,"c(-9.41636399999993, 38.700048)",Conceição (Cascais),15.112335210042279,17.739079193470577,13.798963218328131,19.052451185184726
Horta,38.542860000000076,-28.619059999999934,2026-08-15T20:00:00Z,26.4703311920166,38.69444,-9.41666698,"c(-28.6190599999999, 38.5428600000001)",Conceição (Horta),22.93151982003022,24.41401509906567,22.190272180512494,25.155262738583396
Vila do Conde,41.29506800000007,-8.736217999999951,2026-08-15T20:00:00Z,17.4530003539985,41.30556,-8.75,"c(-8.73621799999995, 41.2950680000001)",Congreira (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Peniche,39.32695800000005,-9.359769999999969,2026-08-15T20:00:00Z,16.0000002849847,39.33333,-9.36111069,"c(-9.35976999999997, 39.326958)",Consolação (Peniche),15.344427726856281,18.88619076515375,13.573546207707547,20.657072284302483
Peniche,39.32933600000007,-9.359466999999938,2026-08-15T20:00:00Z,16.0000002849847,39.33333,-9.36111069,"c(-9.35946699999994, 39.3293360000001)",Consolação Norte (Peniche),15.344427726856281,18.88619076515375,13.573546207707547,20.657072284302483
Vila do Bispo,37.10942000000006,-8.937819999999931,2026-08-15T20:00:00Z,17.2270003432641,37.11111,-8.94444466,"c(-8.93781999999993, 37.1094200000001)",Cordoama (Vila do Bispo),15.969403807984385,19.605559575464802,14.151325924244176,21.42363745920501
Vila Franca do Campo,37.71384000000006,-25.437239999999974,2026-08-15T20:00:00Z,25.194917678833,36.83334,-25.41666,"c(-25.43724, 37.7138400000001)",Corpo Santo (Vila Franca do Campo),22.64977202778861,24.146743625919516,21.90128622872316,24.89522942498497
Ovar,40.940473000000054,-8.659555999999952,2026-08-15T20:00:00Z,19.9370004719822,40.94444,-8.66666698,"c(-8.65955599999995, 40.9404730000001)",Cortegaça (Ovar),16.429935372145913,19.513427454088664,14.888189331174535,21.05517349506004
Ovar,40.93934500000006,-8.659183999999925,2026-08-15T20:00:00Z,19.9370004719822,40.94444,-8.66666698,"c(-8.65918399999993, 40.9393450000001)",Cortegaça - Parque Campismo (Ovar),16.429935372145913,19.513427454088664,14.888189331174535,21.05517349506004
Alcobaça,39.67262000000005,-31.121879999999976,2026-08-15T20:00:00Z,25.8102111816406,36.83334,-31.08333,NA,Corvo/Areia (Corvo),22.7021979628464,24.57830637240377,21.764143758067718,25.516360577182454
Ílhavo,40.617485000000045,-8.754114999999956,2026-08-15T20:00:00Z,19.3100004422013,40.61111,-8.75,"c(-8.75411499999996, 40.617485)",Costa Nova (Ílhavo),16.016881128847317,18.896688545026436,14.57697742075776,20.33659225311599
Ílhavo,40.61446500000005,-8.75447399999996,2026-08-15T20:00:00Z,19.3100004422013,40.61111,-8.75,"c(-8.75447399999996, 40.6144650000001)",Costa Nova Sul (Ílhavo),16.016881128847317,18.896688545026436,14.57697742075776,20.33659225311599
Figueira da Foz,40.09130600000003,-8.876099999999951,2026-08-15T20:00:00Z,19.1500004346017,40.08333,-8.88888931,"c(-8.87609999999995, 40.091306)",Costa de Lavos (Figueira da Foz),15.840720078731726,18.94298464644504,14.289587794875068,20.4941169303017
Santiago do Cacém,38.11407000000003,-8.79645499999998,2026-08-15T20:00:00Z,20.0720004783943,38.11111,-8.80555534,"c(-8.79645499999998, 38.11407)",Costa de Santo André (Santiago do Cacém),15.485063795322791,18.54725583669384,13.953967774637267,20.078351857379364
Lagoa,37.09858000000003,-8.37991999999997,2026-08-15T20:00:00Z,19.3330004432937,37.08333,-8.38888931,"c(-8.37991999999997, 37.09858)",Cova Redonda (Lagoa),16.667652431124054,20.66642023128064,14.668268531045758,22.665804131358936
Peniche,39.36099000000007,-9.36263299999996,2026-08-15T20:00:00Z,16.0000002849847,39.36111,-9.36111069,"c(-9.36263299999996, 39.3609900000001)",Cova da Alfarroba (Peniche),15.344427726856281,18.88619076515375,13.573546207707547,20.657072284302483
Almada,38.66200200000003,-9.259736999999973,2026-08-15T20:00:00Z,18.2690003927564,38.66667,-9.25,"c(-9.25973699999997, 38.662002)",Cova do Vapor (Almada),16.71644353949093,18.642005465858286,15.753662576307248,19.60478642904197
Figueira da Foz,40.12530000000004,-8.864240999999936,2026-08-15T20:00:00Z,18.1430003867717,40.13889,-8.86111069,"c(-8.86424099999994, 40.1253)",Cova-Gala (Figueira da Foz),15.840720078731726,18.94298464644504,14.289587794875068,20.4941169303017
Mafra,39.00441500000005,-9.42584299999993,2026-08-15T20:00:00Z,16.5830003126757,39,-9.44444466,"c(-9.42584299999993, 39.0044150000001)",Coxos - Ericeira (Mafra),15.796520809010017,18.462074695823098,14.463743865603476,19.79485163922964
Madalena,38.50501000000003,-28.54132999999996,2026-08-15T20:00:00Z,26.4481773376465,36.83334,-28.5,"c(-28.54133, 38.50501)",Criação Velha (Madalena),22.616239663434193,23.984074251648835,21.932322369326872,24.667991545756156
Cascais,38.72629500000005,-9.476986999999951,2026-08-15T20:00:00Z,16.6360003151931,38.72222,-9.47222233,"c(-9.47698699999995, 38.7262950000001)",Cresmina (Cascais),15.032209982896466,17.84509235288047,13.625768797904463,19.251533537872476
Faro,36.98545000000007,-7.8390399999999545,2026-08-15T20:00:00Z,21.4380005432758,36.97222,-7.86111116,"c(-7.83903999999995, 36.9854500000001)",Culatra - Mar (Faro),18.24967464424692,22.072050458914216,16.338486736913268,23.983238366247868
Lagos,37.09160000000003,-8.668999999999926,2026-08-15T20:00:00Z,18.5160004044883,37.08333,-8.66666698,"c(-8.66899999999993, 37.0916)",D. Ana (Lagos),16.214611793780296,19.951259663712538,14.346287858814174,21.819583598678662
Faro,36.96403200000003,-7.872707999999932,2026-08-15T20:00:00Z,24.5145778656006,36.83334,-25.08333,"c(-7.87270799999993, 36.964032)",Deserta - Barreta (Faro),18.24967464424692,22.072050458914216,16.338486736913268,23.983238366247868
Almada,38.63957800000003,-9.237651999999969,2026-08-15T20:00:00Z,18.3640003972687,38.63889,-9.22222233,"c(-9.23765199999997, 38.639578)",Dragão Vermelho (Almada),16.71644353949093,18.642005465858286,15.753662576307248,19.60478642904197
Vila Nova de Gaia,41.08250000000004,-8.656939999999963,2026-08-15T20:00:00Z,17.6480003632605,41.08333,-8.66666698,"c(-8.65693999999996, 41.0825)",Dunas Mar (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Cascais,38.700766000000044,-9.414448999999934,2026-08-15T20:00:00Z,17.3790003504837,38.69444,-9.38888931,"c(-9.41444899999993, 38.700766)",Duquesa (Cascais),15.112335210042279,17.739079193470577,13.798963218328131,19.052451185184726
Praia da Vitória,38.78729000000004,-27.135639999999967,2026-08-15T20:00:00Z,25.9390392303467,36.83334,-27.16666,"c(-27.13564, 38.78729)",Escaleiras (Praia da Vitória),22.714069672649604,24.286954872653812,21.927627072647496,25.07339747265592
Ovar,40.95363500000008,-8.656925999999942,2026-08-15T20:00:00Z,19.9370004719822,40.94444,-8.66666698,"c(-8.65692599999994, 40.9536350000001)",Esmoriz (Ovar),16.429935372145913,19.513427454088664,14.888189331174535,21.05517349506004
Póvoa de Varzim,41.401189000000045,-8.778588999999954,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77858899999995, 41.401189)",Esteiro (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Póvoa de Varzim,41.44306000000006,-8.77971999999994,2026-08-15T20:00:00Z,16.0060002852697,41.44444,-8.77777767,"c(-8.77971999999994, 41.4430600000001)",Estela (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Vila Nova de Gaia,41.12256600000006,-8.667499999999961,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66749999999996, 41.1225660000001)",Estrela-do-Mar (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Albufeira,37.07417000000004,-8.303169999999966,2026-08-15T20:00:00Z,19.8400004673749,37.05556,-8.30555534,"c(-8.30316999999997, 37.07417)",Evaristo (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Horta,38.61020000000008,-28.756009999999947,2026-08-15T20:00:00Z,26.489990234375,36.83334,-28.75,"c(-28.7560099999999, 38.6102000000001)",Fajã (Horta),22.764561930772746,24.10206026215568,22.095812765081284,24.77080942784714
Santa Cruz das Flores,39.45941000000005,-31.262059999999963,2026-08-15T20:00:00Z,26.164924621582,36.83334,-31.25,"c(-31.26206, 39.45941)",Fajã Grande (Santa Cruz das Flores),22.491631465489114,24.22551862450708,21.62468788598013,25.092462204016066
Câmara de Lobos,32.65094000000005,-16.993249999999932,2026-08-15T20:00:00Z,25.7160007464699,32.63889,-17,"c(-16.9932499999999, 32.65094)",Fajã das Bebras (Câmara de Lobos),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Câmara de Lobos,32.653680000000065,-17.002899999999954,2026-08-15T20:00:00Z,25.7160007464699,32.63889,-17,"c(-17.0029, 32.6536800000001)",Fajã dos Asnos (Câmara de Lobos),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Ribeira Brava,32.65428000000003,-17.022399999999948,2026-08-15T20:00:00Z,25.5980007408652,32.63889,-17.02778,"c(-17.0223999999999, 32.65428)",Fajã dos Padres (Ribeira Brava),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Albufeira,37.08335000000005,-8.159119999999973,2026-08-15T20:00:00Z,20.2840004884638,37.08333,-8.16666698,"c(-8.15911999999997, 37.0833500000001)",Falésia Alfamar (Albufeira),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Albufeira,37.08589000000006,-8.168149999999969,2026-08-15T20:00:00Z,20.2840004884638,37.08333,-8.16666698,"c(-8.16814999999997, 37.0858900000001)",Falésia Açoteias (Albufeira),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Faro,37.00690000000003,-7.993699999999933,2026-08-15T20:00:00Z,21.0890005266992,37,-8,"c(-7.99369999999993, 37.0069)",Faro - Mar Central (Faro),17.780521528649967,21.570657551401215,15.885453517274344,23.46572556277684
Faro,37.002000000000066,-7.9862999999999715,2026-08-15T20:00:00Z,21.0890005266992,37,-8,"c(-7.98629999999997, 37.0020000000001)",Faro - Mar Nascente (Faro),17.780521528649967,21.570657551401215,15.885453517274344,23.46572556277684
Faro,37.00790000000006,-7.995599999999968,2026-08-15T20:00:00Z,21.0890005266992,37,-8,"c(-7.99559999999997, 37.0079000000001)",Faro - Mar Poente (Faro),17.780521528649967,21.570657551401215,15.885453517274344,23.46572556277684
Odemira,37.720274000000074,-8.788789999999949,2026-08-15T20:00:00Z,18.3340003958438,37.72222,-8.77777767,"c(-8.78878999999995, 37.7202740000001)",Farol (Odemira),15.266006629390473,18.87674116879075,13.460639359690335,20.682108438490893
Lagoa,37.11728000000005,-8.521819999999934,2026-08-15T20:00:00Z,19.1620004351716,37.11111,-8.52777767,"c(-8.52181999999993, 37.1172800000001)",Ferragudo - Praia Grande (Lagoa),16.596992267869815,20.473014290038392,14.658981256785523,22.411025301122685
Madalena,38.48478700000004,-8.945189999999968,2026-08-15T20:00:00Z,20.0040004751645,38.47222,-8.94444466,"c(-8.94518999999997, 38.484787)",Figueirinha (Madalena),15.507650787095532,18.043766523228886,14.239592919028855,19.311824391295563
Lajes do Pico,38.41225000000003,-28.289372999999955,2026-08-15T20:00:00Z,26.3225173950195,36.83334,-28.25,"c(-28.289373, 38.41225)",Fonte (Lajes do Pico),22.560479827867052,23.886755393606013,21.897342044997572,24.549893176475493
Almada,38.57182900000004,-9.195818999999972,2026-08-15T20:00:00Z,18.2970003940864,38.58333,-9.19444466,"c(-9.19581899999997, 38.571829)",Fonte da Telha Centro (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Almada,38.57908100000003,-9.200044999999932,2026-08-15T20:00:00Z,18.2970003940864,38.58333,-9.19444466,"c(-9.20004499999993, 38.579081)",Fonte da Telha Norte (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Almada,38.562977000000046,-9.1921069999999645,2026-08-15T20:00:00Z,26.4027118682861,36.83334,-28.41666,"c(-9.19210699999996, 38.562977)",Fonte da Telha Sul (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Santiago do Cacém,38.05529100000007,-8.820565999999928,2026-08-15T20:00:00Z,20.013000475592,38.05556,-8.83333302,"c(-8.82056599999993, 38.0552910000001)",Fonte do Cortiço (Santiago do Cacém),15.485063795322791,18.54725583669384,13.953967774637267,20.078351857379364
Funchal,32.64167000000003,-16.95527999999996,2026-08-15T20:00:00Z,25.905000755447,39.13889,-9.38888931,"c(-16.95528, 32.64167)",Formosa (Funchal),22.92015653650465,24.15322405975669,22.303622774878626,24.76975782138271
Torres Vedras,39.13177500000006,-9.385693999999944,2026-08-15T20:00:00Z,16.8370003247401,39.13889,-9.38888931,"c(-9.38569399999994, 39.1317750000001)",Formosa (Torres Vedras),14.781596172436561,17.92649351162505,13.209147502842317,19.498942181219295
Vila do Porto,36.95101000000005,-25.097999999999956,2026-08-15T20:00:00Z,24.5145778656006,39.13889,-9.38888931,"c(-25.098, 36.9510100000001)",Formosa (Vila do Porto),22.96583030899596,24.41501888531782,22.241236020835032,25.13961317347875
Vila do Conde,41.34237600000006,-8.753187999999966,2026-08-15T20:00:00Z,17.4530003539985,41.33333,-8.75,"c(-8.75318799999997, 41.3423760000001)",Forno (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Ponta Delgada,37.744560000000035,-25.640039999999942,2026-08-15T20:00:00Z,25.4610176086426,36.83334,-25.66666,"c(-25.6400399999999, 37.74456)",Forno da Cal (Ponta Delgada),22.74552356765649,24.266801545716646,21.984884578626414,25.027440534746724
Loulé,37.06203000000005,-8.090159999999969,2026-08-15T20:00:00Z,20.9160005184822,37.05556,-8.08333302,"c(-8.09015999999997, 37.06203)",Forte Novo (Loulé),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Albufeira,37.08334300000007,-8.235785999999962,2026-08-15T20:00:00Z,19.9940004746895,37.08333,-8.22222233,"c(-8.23578599999996, 37.0833430000001)",Forte de São João (Albufeira),16.932491945227746,21.07510661123667,14.861184612223287,23.14641394424113
Caminha,41.800560000000075,-8.87110999999993,2026-08-15T20:00:00Z,15.3660002548713,41.80556,-8.86111069,"c(-8.87110999999993, 41.8005600000001)",Forte do Cão - Gelfa (Caminha),14.752328881579489,17.573944692392804,13.34152097617283,18.984752597799464
Caldas da Rainha,39.42855000000003,-9.223499999999945,2026-08-15T20:00:00Z,18.5710004071007,39.44444,-9.22222233,"c(-9.22349999999994, 39.42855)",Foz do Arelho-Lagoa (Caldas da Rainha),16.104369972995563,19.370188233270845,14.471460842857923,21.003097363408486
Torres Vedras,38.942401000000075,-9.416455999999926,2026-08-15T20:00:00Z,16.7750003217952,38.94444,-9.41666698,"c(-9.41645599999993, 38.9424010000001)",Foz do Lizandro - Ericeira (Torres Vedras),15.796520809010017,18.462074695823098,14.463743865603476,19.79485163922964
Caminha,41.866940000000056,-8.864169999999945,2026-08-15T20:00:00Z,14.8900002322625,41.86111,-8.86111069,"c(-8.86416999999994, 41.8669400000001)",Foz do Minho (Caminha),14.752328881579489,17.573944692392804,13.34152097617283,18.984752597799464
Torres Vedras,39.10370000000006,-9.401249999999948,2026-08-15T20:00:00Z,16.7300003196578,39.11111,-9.38888931,"c(-9.40124999999995, 39.1037000000001)",Foz do Sizandro-Mar (Torres Vedras),14.805021605649053,17.87257095052724,13.27124693320996,19.406345622966334
Póvoa de Varzim,41.397500000000036,-8.779439999999965,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77943999999997, 41.3975)",Fragosa (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
