"","time","thetao","nome_praia","min","max","min2","max2","mean","dif"
"31",2024-07-01 14:00:00,15.3830002556788,"Amorosa-Chafé Sul (Viana do Castelo)",14.9268487266636,18.4649076565371,13.1578192617268,20.2339371214739,16.6958781916004,-1.31287793592155
"32",2024-07-02 14:00:00,14.4110002095113,"Amorosa-Chafé Sul (Viana do Castelo)",14.9268487266636,18.4649076565371,13.1578192617268,20.2339371214739,16.6958781916004,-2.28487798208905
"33",2024-07-01 14:00:00,15.6720002694055,"Pedra Alta - Castelo de Neiva (Viana do Castelo)",14.9268487266636,18.4649076565371,13.1578192617268,20.2339371214739,16.6958781916004,-1.02387792219485
"34",2024-07-02 14:00:00,14.5420002157334,"Pedra Alta - Castelo de Neiva (Viana do Castelo)",14.9268487266636,18.4649076565371,13.1578192617268,20.2339371214739,16.6958781916004,-2.15387797586695
"35",2024-07-01 14:00:00,16.0480002872646,"Rio de Moinhos (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-0.494433931530313
"36",2024-07-02 14:00:00,14.5770002173958,"Rio de Moinhos (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-1.96543400139911
"37",2024-07-01 14:00:00,16.0480002872646,"Cepães (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-0.494433931530313
"38",2024-07-02 14:00:00,14.5770002173958,"Cepães (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-1.96543400139911
"39",2024-07-01 14:00:00,16.0480002872646,"Suave Mar Norte (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-0.494433931530313
"40",2024-07-02 14:00:00,14.5770002173958,"Suave Mar Norte (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-1.96543400139911
"41",2024-07-01 14:00:00,16.0480002872646,"Suave Mar Centro (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-0.494433931530313
"42",2024-07-02 14:00:00,14.5770002173958,"Suave Mar Centro (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-1.96543400139911
"43",2024-07-01 14:00:00,16.0480002872646,"Suave Mar Sul (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-0.494433931530313
"44",2024-07-02 14:00:00,14.5770002173958,"Suave Mar Sul (Esposende)",14.7412993978097,18.3435690397802,12.9401645768244,20.1447038607654,16.5424342187949,-1.96543400139911
"45",2024-07-01 14:00:00,16.4120003045537,"Ofir (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-0.0805775900340819
"46",2024-07-02 14:00:00,14.698000223143,"Ofir (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.79457767144478
"47",2024-07-01 14:00:00,16.682000317378,"Apúlia Norte (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,0.189422422790219
"48",2024-07-02 14:00:00,14.7980002278928,"Apúlia Norte (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.69457766669498
"49",2024-07-01 14:00:00,16.855000325595,"Apúlia - Couve Norte (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,0.362422431007218
"50",2024-07-02 14:00:00,14.8590002307901,"Apúlia - Couve Norte (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.63357766379768
"51",2024-07-01 14:00:00,16.855000325595,"Apúlia - Couve Centro (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,0.362422431007218
"52",2024-07-02 14:00:00,14.8590002307901,"Apúlia - Couve Centro (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.63357766379768
"53",2024-07-01 14:00:00,16.855000325595,"Apúlia - Couve Sul (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,0.362422431007218
"54",2024-07-02 14:00:00,14.8590002307901,"Apúlia - Couve Sul (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.63357766379768
"55",2024-07-01 14:00:00,16.855000325595,"Ramalha (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,0.362422431007218
"56",2024-07-02 14:00:00,14.8590002307901,"Ramalha (Esposende)",14.6077709028273,18.3773848863482,12.7229639110669,20.2621918781087,16.4925778945878,-1.63357766379768
"57",2024-07-01 14:00:00,17.0000003324822,"Estela (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.463854907089438
"58",2024-07-02 14:00:00,14.8770002316451,"Estela (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.65914519374766
"59",2024-07-01 14:00:00,17.0000003324822,"Codixeira (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.463854907089438
"60",2024-07-02 14:00:00,14.8770002316451,"Codixeira (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.65914519374766
"61",2024-07-01 14:00:00,17.0000003324822,"Paimó/Aguçadoura (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.463854907089438
"62",2024-07-02 14:00:00,14.8770002316451,"Paimó/Aguçadoura (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.65914519374766
"63",2024-07-01 14:00:00,17.1110003377544,"Santo André (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.574854912361637
"64",2024-07-02 14:00:00,14.8160002287477,"Santo André (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.72014519664506
"65",2024-07-01 14:00:00,17.1110003377544,"Quião (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.574854912361637
"66",2024-07-02 14:00:00,14.8160002287477,"Quião (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.72014519664506
"67",2024-07-01 14:00:00,17.0990003371844,"Esteiro (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"68",2024-07-02 14:00:00,14.5680002169684,"Esteiro (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"69",2024-07-01 14:00:00,17.0990003371844,"Fragosa (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"70",2024-07-02 14:00:00,14.5680002169684,"Fragosa (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"71",2024-07-01 14:00:00,17.0990003371844,"Fragosinho (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"72",2024-07-02 14:00:00,14.5680002169684,"Fragosinho (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"73",2024-07-01 14:00:00,17.0990003371844,"Pontes (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"74",2024-07-02 14:00:00,14.5680002169684,"Pontes (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"75",2024-07-01 14:00:00,17.0990003371844,"Lagoa (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"76",2024-07-02 14:00:00,14.5680002169684,"Lagoa (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"77",2024-07-01 14:00:00,17.0990003371844,"Hotel (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"78",2024-07-02 14:00:00,14.5680002169684,"Hotel (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"79",2024-07-01 14:00:00,17.0990003371844,"Lagoa II (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"80",2024-07-02 14:00:00,14.5680002169684,"Lagoa II (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"81",2024-07-01 14:00:00,17.0990003371844,"Lada I (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"82",2024-07-02 14:00:00,14.5680002169684,"Lada I (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"83",2024-07-01 14:00:00,17.0990003371844,"Lada II (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"84",2024-07-02 14:00:00,14.5680002169684,"Lada II (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"85",2024-07-01 14:00:00,17.0990003371844,"Beijinhos (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"86",2024-07-02 14:00:00,14.5680002169684,"Beijinhos (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"87",2024-07-01 14:00:00,17.0990003371844,"Verde (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,0.562854911791636
"88",2024-07-02 14:00:00,14.5680002169684,"Verde (Póvoa de Varzim)",14.5862768692783,18.4860139815072,12.6364083131638,20.4358825376217,16.5361454253928,-1.96814520842436
"89",2024-07-01 14:00:00,17.0990003371844,"Azul (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"90",2024-07-02 14:00:00,14.5680002169684,"Azul (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"91",2024-07-01 14:00:00,17.0990003371844,"Salgueira (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"92",2024-07-02 14:00:00,14.5680002169684,"Salgueira (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"93",2024-07-01 14:00:00,17.0990003371844,"Carvalhido (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"94",2024-07-02 14:00:00,14.5680002169684,"Carvalhido (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"95",2024-07-01 14:00:00,17.0990003371844,"Redonda (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"96",2024-07-02 14:00:00,14.5680002169684,"Redonda (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"97",2024-07-01 14:00:00,17.0990003371844,"Loulé (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"98",2024-07-02 14:00:00,14.5680002169684,"Loulé (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"99",2024-07-01 14:00:00,17.0990003371844,"Redonda/Leixão (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.0411738525303598
"100",2024-07-02 14:00:00,14.5680002169684,"Redonda/Leixão (Póvoa de Varzim)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.48982626768564
"101",2024-07-01 14:00:00,17.3330003482988,"Barcos (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"102",2024-07-02 14:00:00,14.6300002199132,"Barcos (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"103",2024-07-01 14:00:00,17.3330003482988,"Mar e Sol (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"104",2024-07-02 14:00:00,14.6300002199132,"Mar e Sol (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"105",2024-07-01 14:00:00,17.3330003482988,"Luzimar (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"106",2024-07-02 14:00:00,14.6300002199132,"Luzimar (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"107",2024-07-01 14:00:00,17.3330003482988,"Pôr do Sol (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"108",2024-07-02 14:00:00,14.6300002199132,"Pôr do Sol (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"109",2024-07-01 14:00:00,17.3330003482988,"Caxinas (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"110",2024-07-02 14:00:00,14.6300002199132,"Caxinas (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"111",2024-07-01 14:00:00,17.3330003482988,"Olinda (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"112",2024-07-02 14:00:00,14.6300002199132,"Olinda (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"113",2024-07-01 14:00:00,17.3330003482988,"Turismo (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"114",2024-07-02 14:00:00,14.6300002199132,"Turismo (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"115",2024-07-01 14:00:00,17.3330003482988,"Praia Azul (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.27517386364476
"116",2024-07-02 14:00:00,14.6300002199132,"Praia Azul (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.42782626474084
"117",2024-07-01 14:00:00,17.3540003492963,"Ladeira (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.29617386464226
"118",2024-07-02 14:00:00,14.6520002209581,"Ladeira (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.40582626369594
"119",2024-07-01 14:00:00,17.3540003492963,"Forno (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.29617386464226
"120",2024-07-02 14:00:00,14.6520002209581,"Forno (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.40582626369594
"121",2024-07-01 14:00:00,17.3540003492963,"N. Sª da Guia (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.29617386464226
"122",2024-07-02 14:00:00,14.6520002209581,"N. Sª da Guia (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.40582626369594
"123",2024-07-01 14:00:00,17.3540003492963,"Árvore (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.29617386464226
"124",2024-07-02 14:00:00,14.6520002209581,"Árvore (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.40582626369594
"125",2024-07-01 14:00:00,17.4270003527636,"Mindelo (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.369173868109559
"126",2024-07-02 14:00:00,14.7440002253279,"Mindelo (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.31382625932614
"127",2024-07-01 14:00:00,17.4270003527636,"Pinhal dos Elétricos (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.369173868109559
"128",2024-07-02 14:00:00,14.7440002253279,"Pinhal dos Elétricos (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.31382625932614
"129",2024-07-01 14:00:00,17.4270003527636,"Laderça (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.369173868109559
"130",2024-07-02 14:00:00,14.7440002253279,"Laderça (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.31382625932614
"131",2024-07-01 14:00:00,17.4270003527636,"Terra Nova (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.369173868109559
"132",2024-07-02 14:00:00,14.7440002253279,"Terra Nova (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.31382625932614
"133",2024-07-01 14:00:00,17.4270003527636,"Congreira (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,0.369173868109559
"134",2024-07-02 14:00:00,14.7440002253279,"Congreira (Vila do Conde)",15.1281253597689,18.9875276095392,13.1984242348837,20.9172287344244,17.057826484654,-2.31382625932614
"135",2024-07-01 14:00:00,17.4770003551384,"Vila Chã (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"136",2024-07-02 14:00:00,14.90300023288,"Vila Chã (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"137",2024-07-01 14:00:00,17.4770003551384,"Pucinho (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"138",2024-07-02 14:00:00,14.90300023288,"Pucinho (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"139",2024-07-01 14:00:00,17.4770003551384,"São Paio/Moreiró (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"140",2024-07-02 14:00:00,14.90300023288,"São Paio/Moreiró (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"141",2024-07-01 14:00:00,17.4770003551384,"Labruge (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"142",2024-07-02 14:00:00,14.90300023288,"Labruge (Vila do Conde)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"143",2024-07-01 14:00:00,17.4770003551384,"Angeiras Norte (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"144",2024-07-02 14:00:00,14.90300023288,"Angeiras Norte (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"145",2024-07-01 14:00:00,17.4770003551384,"Central (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,0.262070414746486
"146",2024-07-02 14:00:00,14.90300023288,"Central (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.31192970751191
"147",2024-07-01 14:00:00,17.1900003415067,"Funtão (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-0.0249295988852154
"148",2024-07-02 14:00:00,14.9820002366323,"Funtão (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.23292970375961
"149",2024-07-01 14:00:00,17.1900003415067,"Pedras Brancas (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-0.0249295988852154
"150",2024-07-02 14:00:00,14.9820002366323,"Pedras Brancas (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.23292970375961
"151",2024-07-01 14:00:00,17.1900003415067,"Pedras do Corgo (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-0.0249295988852154
"152",2024-07-02 14:00:00,14.9820002366323,"Pedras do Corgo (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.23292970375961
"153",2024-07-01 14:00:00,17.1900003415067,"Pedras da Agudela (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-0.0249295988852154
"154",2024-07-02 14:00:00,14.9820002366323,"Pedras da Agudela (Matosinhos)",15.2978330403831,19.1320268404008,13.3807361403742,21.0491237404096,17.2149299403919,-2.23292970375961
